BTI,70.13400268550001,-143.582000732
LUR,68.87509918,-166.1100006
PIZ,69.73290253,-163.00500490000002
ITO,19.721399307250977,-155.04800415039062
ORL,28.545499801635998,-81.332901000977
BTT,66.91390228,-151.529007
Z84,64.301201,-149.119995
UTO,65.99279785,-153.7039948
FYU,66.57150268554689,-145.25
SVW,61.09740067,-155.5740051
FRN,61.26639938,-149.6529999
TLJ,62.894401550299996,-155.977005005
CZF,61.78030014,-166.03900149999998
BED,42.47000122,-71.28900146
SNP,57.16730117797852,-170.22000122070312
EHM,58.6464004517,-162.06300354
STG,56.5783004761,-169.662002563
ILI,59.75439835,-154.9109955
PTU,59.01139831542969,-161.82000732421875
BMX,59.361198425299996,-155.259002686
OSC,44.45159912,-83.39409637
OAR,36.68190002,-121.762001
MHR,38.55390167,-121.29799650000001
BYS,35.2804985046,-116.629997253
NXP,34.2961998,-116.16200259999998
FSM,35.33660125732422,-94.36740112304688
MRI,61.2135009765625,-149.843994140625
GNT,35.167301178,-107.902000427
PNC,36.73199844,-97.09980011
SVN,32.00999832,-81.14569855
GFK,47.949298999999996,-97.176102
PBF,34.173099517800004,-91.9356002808
NSE,30.724199300000002,-87.02189636
HNM,20.79560089111328,-156.01400756835938
PRC,34.65449905,-112.41999820000001
TTN,40.27669906616211,-74.8134994506836
BOS,42.36429977,-71.00520325
SUU,38.262699127196996,-121.92700195312
RME,43.23379898,-75.40699768
ENV,40.7187004089,-114.03099823
BFM,30.626800537100006,-88.06809997559998
OAK,37.72129821777344,-122.22100067138672
OMA,41.303199768066406,-95.89409637451172
NOW,48.14149856567383,-123.41400146484376
OGG,20.89859962463379,-156.42999267578125
ICT,37.649898529052734,-97.43309783935548
MCI,39.2976,-94.713898
MSN,43.13990020751953,-89.3375015258789
DLG,59.04470062,-158.50500490000002
HRO,36.26150131225586,-93.15470123291016
PHX,33.43429946899414,-112.01200103759766
BGR,44.80739974975586,-68.82810211181639
FXE,26.1972999573,-80.1707000732
GGG,32.38399887084961,-94.71150207519531
AND,34.4945983887,-82.70939636230001
GEG,47.61989974975586,-117.53399658203124
HWO,26.0011997223,-80.24069976810001
SFO,37.61899948120117,-122.375
CTB,48.6083984375,-112.375999451
ARA,30.0378,-91.883904
GNV,29.6900997162,-82.27179718020001
MEM,35.04240036010742,-89.97669982910156
DUG,31.4689998627,-109.60399627700001
BIG,63.994499206499995,-145.722000122
CNW,31.6378002167,-97.07409667969999
ANN,55.04240036010742,-131.57200622558594
CAR,46.8714981079,-68.0178985596
LRF,34.916900634799994,-92.14969635010002
HUA,34.67869949,-86.68479919
POB,35.1708984375,-79.014503479004
DHT,36.0225982666,-102.54699707
DLF,29.359500885,-100.77799987799999
LAX,33.94250107,-118.40799709999999
ANB,33.58819962,-85.85810089
CLE,41.411701202399996,-81.8498001099
DOV,39.12950134,-75.46600342
CVG,39.0488014221,-84.6678009033
FME,39.08539962769999,-76.7593994141
NID,35.6853981,-117.6920013
HON,44.38520050048828,-98.22850036621094
JNU,58.35499954223633,-134.57600402832028
LFT,30.20529938,-91.98760223
EWR,40.69250106811523,-74.168701171875
BOI,43.56439972,-116.22299960000001
INS,36.5872001648,-115.672996521
GCK,37.9275016785,-100.72399902299999
MOT,48.2593994140625,-101.27999877929688
HHI,21.48349953,-158.03999330000002
MXF,32.38290023803711,-86.36579895019531
DAL,32.84709930419922,-96.85179901123048
FCS,38.67839813,-104.75700379999999
HLN,46.6068000793457,-111.98300170898438
NKX,32.86840057,-117.1429977
LUF,33.534999847399995,-112.383003235
HHR,33.922798,-118.334999
HUL,46.123100280799996,-67.79209899899999
END,36.339199066199996,-97.9164962769
NTD,34.120300293,-119.12100219700001
EDW,34.905398999999996,-117.884003
LCH,30.12610054016113,-93.22329711914062
KOA,19.738800048828125,-156.04600524902344
MYR,33.6796989441,-78.9282989502
NLC,36.33300018,-119.95200349999999
ACK,41.25310135,-70.06020355
FAF,37.1324996948,-76.60880279540002
HOP,36.668598175,-87.49620056150002
DCA,38.8521,-77.037697
NHK,38.28599929999999,-76.41179657
PSX,28.727500915527,-96.25099945068399
BYH,35.9642982483,-89.94400024410002
ACY,39.45759963989258,-74.57720184326172
TIK,35.414699554443004,-97.386596679688
PUB,38.289100646972656,-104.49700164794922
PQI,46.68899918,-68.0447998
GRF,47.07920074,-122.5810013
ADQ,57.75,-152.4940033
UPP,20.265300750732425,-155.86000061035156
FLL,26.072599411010746,-80.15270233154297
MKO,35.65650177,-95.36669922
INL,48.566200256347656,-93.4030990600586
SLC,40.78839874267578,-111.97799682617188
CDS,34.4337997437,-100.288002014
BIX,30.4104003906,-88.92440032959999
LSF,32.337299346900004,-84.9913024902
FRI,39.05530167,-96.76450348
MDT,40.1935005188,-76.7633972168
LNK,40.85100173950195,-96.75920104980469
LAN,42.77870178222656,-84.58740234375
MUE,20.001300811767575,-155.66799926757812
MSS,44.93579864501953,-74.84559631347656
HKY,35.74110031,-81.38950348
SPG,27.765100479125977,-82.62699890136719
FMY,26.58659935,-81.86329650879998
IAH,29.98439979553223,-95.34140014648438
MLT,45.64780044555664,-68.68560028076172
ADW,38.810798645,-76.86699676510001
INT,36.13370132446289,-80.22200012207031
VCV,34.597499847399995,-117.383003235
CEW,30.778799056999997,-86.522102356
GTB,44.05559921,-75.71949768
PHN,42.91099929999999,-82.52890015
BFL,35.43360138,-119.0569992
ELP,31.80719948,-106.37799840000002
HRL,26.228500366210934,-97.65440368652344
CAE,33.93880081176758,-81.11949920654297
DMA,32.1665000916,-110.883003235
NPA,30.35269928,-87.31860352
PNS,30.473400115967003,-87.18659973144501
RDR,47.961101532,-97.4011993408
HOU,29.64539909,-95.27890015
BKF,39.701698303200004,-104.75199890100001
ORT,62.96129989999999,-141.9290009
PAQ,61.59489822387695,-149.08900451660156
PIT,40.49150085,-80.23290253
BRW,71.285402,-156.766008
EFD,29.6072998047,-95.15879821780001
NUW,48.35179901,-122.65599820000001
ALI,27.740900039699998,-98.02690124510002
VAD,30.967800140399998,-83.1930007935
MIA,25.79319953918457,-80.29060363769531
SEA,47.44900131225586,-122.30899810791016
CHA,35.03530120849609,-85.20379638671875
BDR,41.16350173950195,-73.1261978149414
JAN,32.3111991882,-90.0758972168
GLS,29.265300750732425,-94.8603973388672
LGB,33.81769943,-118.15200039999999
HDH,21.5795001984,-158.197006226
IPT,41.241798400878906,-76.92109680175781
IND,39.7173,-86.294403
SZL,38.73030090332,-93.547897338867
AKC,41.0374984741,-81.46690368649999
GWO,33.4943008423,-90.08470153809999
HPN,41.06700134277344,-73.70760345458984
FOK,40.8437004089,-72.6317977905
JBR,35.83169937133789,-90.64640045166016
LNA,26.59300041,-80.08509827
NZY,32.69919968,-117.2149963
BIF,31.84950066,-106.3799973
YUM,32.65660095,-114.6060028
CNM,32.337501525878906,-104.26300048828124
DLH,46.8420982361,-92.19360351559999
BET,60.77980042,-161.8379974
LOU,38.2280006409,-85.6636962891
FHU,31.58849906921387,-110.34400177001952
LIH,21.97599983215332,-159.33900451660156
HUF,39.45149993896485,-87.30760192871094
HVR,48.54299927,-109.762001
MWH,47.20769882,-119.3199997
MPV,44.20349884,-72.56230164
RIC,37.50519943237305,-77.3197021484375
SHV,32.44660186767578,-93.82559967041016
CDV,60.49179839999999,-145.4779968
ORF,36.89459991455078,-76.20120239257812
BPT,29.9507999420166,-94.02069854736328
SAV,32.12760162,-81.20210266
HIF,41.12403,-111.97308600000001
OME,64.51219940185547,-165.44500732421875
PIE,27.91020012,-82.68740082
MNM,45.12670135498047,-87.63839721679688
CXO,30.351800918600002,-95.41449737549999
SCC,70.19470215,-148.46499630000002
SAT,29.533700942993164,-98.46980285644531
ROC,43.118900299072266,-77.67240142822266
COF,28.2348995209,-80.6100997925
TEB,40.85010147089999,-74.060798645
RCA,44.14500046,-103.1039963
RDU,35.877601623535156,-78.7874984741211
DAY,39.90240097045898,-84.21939849853516
ENA,60.57310104370117,-151.2449951171875
MLC,34.88240051,-95.78350067
IAG,43.1072998046875,-78.94619750976562
CFD,30.715700149499998,-96.3313980103
PHF,37.13190079,-76.49299622
ESF,31.3948993683,-92.29579925540001
LTS,34.667098999000004,-99.26670074459999
TUS,32.116100311279304,-110.94100189208984
MIB,48.41559982,-101.3580017
BAB,39.136100769,-121.43699646
IKK,41.07139968869999,-87.84629821780001
GSB,35.33940125,-77.96060181
PVD,41.73260116577149,-71.42040252685547
SBY,38.34049987792969,-75.51029968261719
RIU,38.48680114746094,-121.10299682617188
BUR,34.200698852539055,-118.35900115966795
DTW,42.212398529052734,-83.35340118408203
TPA,27.975500106811523,-82.533203125
PMB,48.94250106810001,-97.2407989502
POE,31.044799800000003,-93.1917038
EIL,64.66570282,-147.102005
HIB,47.38660049,-92.83899689
LFK,31.2339992523,-94.75
MAF,31.9424991607666,-102.2020034790039
GRB,44.48509979248047,-88.12960052490234
ADM,34.30301,-97.01963420000001
WRI,40.01559829999999,-74.59169769
SBO,32.609100341796875,-82.36990356445312
AGS,33.36989974975586,-81.9645004272461
ISN,48.177898407,-103.64199829100001
LIT,34.729400634799994,-92.22429656979999
SWF,41.50410079956055,-74.10479736328125
BDE,48.7284011841,-94.61219787600001
SAC,38.5125007629,-121.49299621600001
HOM,59.64559936523438,-151.4770050048828
TBN,37.74160004,-92.14070129
MGE,33.91540146,-84.51629639
SKA,47.6151008606,-117.65599823
HTL,44.359798,-84.671095
PAM,30.0695991516,-85.57540130619998
DFW,32.896800994873054,-97.03800201416016
MLB,28.10280036926269,-80.64530181884766
TCM,47.1376991272,-122.475997925
AUS,30.194499969482425,-97.6698989868164
LCK,39.813801,-82.927803
MQT,46.3535995483,-87.39540100100001
TYS,35.81100082,-83.99400329999999
HLR,31.1387004852,-97.7145004272
STL,38.74869918823242,-90.37000274658205
MIV,39.36780166625977,-75.07219696044922
SPS,33.98880005,-98.49189758
LUK,39.10329819,-84.41860199
ATL,33.63669967651367,-84.4281005859375
MER,37.38050079,-120.5680008
